bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1456819,1791,AB1121,1,Introduced,2021-02-18,"Sales and use taxes: exemption: emergency preparation items.","An act to add and repeal Section 6379.4 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",469,"Assembly Revenue and Taxation",2021-03-04,"Referred to Com. on REV. & TAX.",https://legiscan.com/CA/bill/AB1121/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1121
1456820,1791,AB1122,1,Introduced,2021-02-18,"Employment discrimination.","An act to add Section 12940.2 to the Government Code, relating to employment.",464,"Assembly Labor and Employment",2021-03-15,"Re-referred to Com. on L. & E.",https://legiscan.com/CA/bill/AB1122/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1122
1456821,1791,AB1123,1,Introduced,2021-02-18,"State of emergency: Governor’s powers: notice of executive action: audit of emergency fund expenditures.","An act to amend Sections 8567, 8571, 8625, 8626, 8627.5, 8654, and 8685.4 of, and to add Sections 8588.4 and 8645.5 to, the Government Code, relating to emergency services, and declaring the urgency thereof, to take effect immediately.",0,,2021-06-03,"Ordered to inactive file at the request of Assembly Member Rodriguez.",https://legiscan.com/CA/bill/AB1123/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1123
1456822,1791,AB1124,4,Passed,2021-09-23,"Solar energy systems.","An act to amend Section 801.5 of the Civil Code, and to amend Section 66015 of the Government Code, relating to solar energy systems.",0,,2021-09-23,"Chaptered by Secretary of State - Chapter 235, Statutes of 2021.",https://legiscan.com/CA/bill/AB1124/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1124
1456823,1791,AB1125,1,Introduced,2021-02-18,"Granting of utility franchises.","An act to amend Section 6010 of the Public Utilities Code, relating to utility franchises.",0,,2021-02-19,"From printer. May be heard in committee March 21.",https://legiscan.com/CA/bill/AB1125/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1125
1456824,1791,AB1126,4,Passed,2021-10-08,"Commission on the State of Hate.","An act to add and repeal Chapter 1.1 (commencing with Section 8010) of Division 1 of Title 2 of the Government Code, relating to state government.",0,,2021-10-08,"Chaptered by Secretary of State - Chapter 712, Statutes of 2021.",https://legiscan.com/CA/bill/AB1126/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1126
1456825,1791,AB1127,1,Introduced,2021-02-18,"Serious or violent felonies: enhancements: juveniles.","An act to amend Sections 667 and 1170.12 of, and to add Section 1170.96 to, the Penal Code, relating to serious or violent felonies.",0,,2021-06-01,"Ordered to inactive file at the request of Assembly Member Santiago.",https://legiscan.com/CA/bill/AB1127/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1127
1456826,1791,AB1128,1,Introduced,2021-02-18,"Communications: California High-Cost Fund-B Administrative Committee Fund program.","An act to amend Section 276.5 of the Public Utilities Code, relating to communications.",3669,"Assembly Communications and Conveyance",2021-04-28,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB1128/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1128
1456827,1791,AB1129,1,Introduced,2021-02-18,"Home Inspectors License Law.","An act to amend, repeal, and add Sections 101 and 205 of, to add Sections 7199.1 and 7199.8 to, and to add Chapter 9.3 (commencing with Section 7193) to Division 3 of, the Business and Professions Code, relating to home inspectors.",451,"Assembly Business and Professions",2021-03-04,"Referred to Com. on B. & P.",https://legiscan.com/CA/bill/AB1129/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1129
1456828,1791,AB1130,2,Engrossed,2021-06-03,"California Health Care Quality and Affordability Act.","An act to add Chapter 2.6 (commencing with Section 127500) to Part 2 of Division 107 of the Health and Safety Code, relating to health care costs.",480,"Senate Health",2021-06-16,"Referred to Coms. on HEALTH and JUD.",https://legiscan.com/CA/bill/AB1130/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1130
1456829,1791,AB1131,1,Introduced,2021-02-18,"Health information network.","An act to add Division 109.51 (commencing with Section 130260) to the Health and Safety Code, relating to health information.",449,"Assembly Appropriations",2021-05-20,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB1131/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1131
1456830,1791,AB1132,2,Engrossed,2021-06-01,Medi-Cal.,"An act to amend Section 4011.11 of the Penal Code, and to amend Sections 14184.10, 14184.30, 14184.40, and 14197.4 of, to amend and repeal Sections 14132.275, 14132.276, 14132.277, 14182.16, 14182.17, 14182.18, 14186, 14186.1, 14186.2, 14186.3, and 14186.4 of, to add Sections 14184.201, 14184.208, 14184.300, 14184.301, 14184.400, 14184.401, 14184.402, 14184.403, 14184.404, and 14184.600 to, and to add Article 3.3 (commencing with Section 14124.3) to Chapter 7 of Part 3 of Division 9 of, the Welfare and Institutions Code, relating to Medi-Cal, and making an appropriation therefor.",480,"Senate Health",2021-06-16,"Referred to Coms. on HEALTH and PUB. S.",https://legiscan.com/CA/bill/AB1132/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1132
1456831,1791,AB1133,1,Introduced,2021-02-18,"State employee hybrid pension system.","An act relating to a state employee hybrid pension system.",0,,2021-02-19,"From printer. May be heard in committee March 21.",https://legiscan.com/CA/bill/AB1133/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1133
1456832,1791,AB1134,1,Introduced,2021-02-18,"Gambling Control Act: limited liability companies: licensure.","An act to amend Section 19890.5 of the Business and Professions Code, relating to gambling.",456,"Assembly Governmental Organization",2021-03-04,"Referred to Com. on G.O.",https://legiscan.com/CA/bill/AB1134/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1134
1456833,1791,AB1135,1,Introduced,2021-02-18,"State of California Housing Allocation Act.","An act to add Section 12804.6 to the Government Code, and to add Chapter 3.7 (commencing with Section 50199.30) to Part 1 of Division 31 of the Health and Safety Code, relating to housing.",0,,2021-05-20,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB1135/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1135
1456834,1791,AB1136,1,Introduced,2021-02-18,"Property Assessed Clean Energy program: enforcement: ancillary relief.","An act to amend Section 22690 of the Financial Code, relating to financial institutions.",449,"Assembly Appropriations",2021-05-20,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB1136/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1136
1456835,1791,AB1137,2,Engrossed,2021-06-02,"Elections: voter registration agencies.","An act to add and repeal Section 2408.5 of the Elections Code, relating to elections.",489,"Senate Rules",2021-06-09,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/AB1137/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1137
1456836,1791,AB1138,4,Passed,2021-10-05,"Unlawful cannabis activity: civil enforcement.","An act to amend Section 26038 of the Business and Professions Code, relating to cannabis, and making an appropriation therefor.",0,,2021-10-05,"Chaptered by Secretary of State - Chapter 530, Statutes of 2021.",https://legiscan.com/CA/bill/AB1138/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1138
1456837,1791,AB1139,1,Introduced,2021-02-18,"Net energy metering.","An act to amend Section 2827.1 of, and to add Sections 913.13 and 2827.2 to, the Public Utilities Code, relating to energy.",0,,2021-06-03,"Ordered to inactive file at the request of Assembly Member Lorena Gonzalez.",https://legiscan.com/CA/bill/AB1139/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1139
1456838,1791,AB1140,4,Passed,2021-09-24,"Foster care: rights.","An act to amend Section 1530.91 of the Health and Safety Code, and to amend Section 16164 of the Welfare and Institutions Code, relating to foster care.",0,,2021-09-24,"Chaptered by Secretary of State - Chapter 297, Statutes of 2021.",https://legiscan.com/CA/bill/AB1140/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1140
1456839,1791,AB1141,1,Introduced,2021-02-18,"Wildfires: Wildland Urban Interface Fire Research Center.","An act to add Article 8.5 (commencing with Section 4745) to Chapter 10 of Part 2 of Division 4 of the Public Resources Code, relating to wildfires.",466,"Assembly Natural Resources",2021-03-22,"Re-referred to Com. on NAT. RES.",https://legiscan.com/CA/bill/AB1141/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1141
1456840,1791,AB1142,1,Introduced,2021-02-18,"Fire prevention: detection and response.","An act to add Section 4123.8 to the Public Resources Code, relating to fire prevention.",466,"Assembly Natural Resources",2021-03-04,"Referred to Com. on NAT. RES.",https://legiscan.com/CA/bill/AB1142/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1142
1456841,1791,AB1143,4,Passed,2021-08-31,"Civil procedure: restraining orders.","An act to amend Section 527.6 of the Code of Civil Procedure, relating to civil procedure.",0,,2021-08-31,"Chaptered by Secretary of State - Chapter 156, Statutes of 2021.",https://legiscan.com/CA/bill/AB1143/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1143
1456842,1791,AB1144,4,Passed,2021-09-16,"Cottage food operations.","An act to amend Sections 113758 and 114365 of the Health and Safety Code, relating to food.",0,,2021-09-16,"Chaptered by Secretary of State - Chapter 178, Statutes of 2021.",https://legiscan.com/CA/bill/AB1144/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1144
1456843,1791,AB1145,1,Introduced,2021-02-18,"Vehicles: license plates: 8-letter license plates.","An act to add Article 8.7 (commencing with Section 5170) to Chapter 1 of Division 3 of the Vehicle Code, relating to vehicles.",471,"Assembly Transportation",2021-03-16,"Re-referred to Com. on TRANS.",https://legiscan.com/CA/bill/AB1145/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1145
1456844,1791,AB1146,1,Introduced,2021-02-18,"California Small Business Rent Relief Act.","An act to add and repeal Article 11 (commencing with Section 63049.80) of Chapter 2 of Division 1 of Title 6.7 of the Government Code, relating to rent forgiveness.",469,"Assembly Revenue and Taxation",2021-04-15,"Re-referred to Com. on REV. & TAX.",https://legiscan.com/CA/bill/AB1146/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1146
1456845,1791,AB1147,5,Vetoed,2021-10-08,"Regional transportation plan: Active Transportation Program.","An act to amend Sections 65072.2 and 65080 of, and to add Section 65080.7 to, the Government Code, to add Section 75212.5 to the Public Resources Code, and to add and repeal Section 2386 of the Streets and Highways Code, relating to transportation planning.",0,,2021-10-08,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB1147/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1147
1456846,1791,AB1148,2,Engrossed,2021-05-06,"Workers’ compensation insurance reporting.","An act to amend Sections 11752.75 and 11752.8 of, and to repeal Section 11759.2 of, the Insurance Code, relating to insurance.",3973,"Senate Labor, Public Employment and Retirement",2021-05-19,"Referred to Com. on L., P.E. & R.",https://legiscan.com/CA/bill/AB1148/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1148
1456847,1791,AB1149,4,Passed,2021-09-23,"Alcoholic beverages: tied-house restrictions.","An act to amend Section 25503.2 of the Business and Professions Code, relating to alcoholic beverages, and declaring the urgency thereof, to take effect immediately.",0,,2021-09-23,"Chaptered by Secretary of State - Chapter 271, Statutes of 2021.",https://legiscan.com/CA/bill/AB1149/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1149
1456848,1791,AB1150,2,Engrossed,2021-05-27,"Charity racing days: distribution of proceeds.","An act to amend Section 19556 of the Business and Professions Code, relating to horse racing.",0,,2021-09-07,"Ordered to inactive file at the request of Senator Dodd.",https://legiscan.com/CA/bill/AB1150/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1150
1456849,1791,AB1151,1,Introduced,2021-02-18,"Driver’s licenses: veteran designation.","An act to amend Section 12811 of, and to amend and repeal Section 14901.1 of, the Vehicle Code, relating to driver’s licenses.",0,,2021-05-20,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB1151/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1151
1456850,1791,AB1152,1,Introduced,2021-02-18,"Postsecondary education: COVID-19 safety and liability.","An act relating to postsecondary education.",0,,2021-02-19,"From printer. May be heard in committee March 21.",https://legiscan.com/CA/bill/AB1152/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1152
1456851,1791,AB1153,1,Introduced,2021-02-18,"Cooperative Education Reskilling and Training Pilot Program.","An act to add and repeal Article 7 (commencing with Section 78080) to Chapter 1 of Part 48 of Division 7 of Title 3 of the Education Code, relating to community colleges, and making an appropriation therefor.",458,"Assembly Higher Education",2021-04-22,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB1153/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1153
1456852,1791,AB1154,1,Introduced,2021-02-18,"California Environmental Quality Act: exemption: egress route projects: fire safety.","An act to add and repeal Section 21080.53 of the Public Resources Code, relating to environmental quality.",466,"Assembly Natural Resources",2021-03-04,"Referred to Com. on NAT. RES.",https://legiscan.com/CA/bill/AB1154/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1154
